cod_modelo_color,des_filename,cod_color,des_color,des_sex,des_age,des_line,des_fabric,des_product_category,des_product_aggregated_family,des_product_family,des_product_type,attribute_name,test_id
88_49727075,88_49727075_67046338-08_.jpg,08,BEIGE,Male,Teen,KIDS,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Cap,waist_type,88_49727075_waist_type
88_49713070,88_49713070_67063683-50_B.jpg,50,CELESTE,Female,Baby,KIDS,CIRCULAR,Bottoms,Trousers & leggings,Leggings and joggers,Joggers,waist_type,88_49713070_waist_type
88_49711025,88_49711025_67033263-37_.jpg,37,KHAKI,Female,Adult,WOMAN,WOVEN,Outerwear,Coats and Parkas,Outer Vest,Outer vest,waist_type,88_49711025_waist_type
88_49724932,88_49724932_67065154-46_.jpg,46,TURQUESA,Male,Teen,KIDS,CIRCULAR,Tops,Sweaters and Cardigans,Sweatshirts,Sweatshirt,waist_type,88_49724932_waist_type
88_49729153,88_49729153_67076747-83_.jpg,83,ROSA PALO,Female,Kids,KIDS,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Cap,waist_type,88_49729153_waist_type
88_49734858,88_49734858_67087926-02_.jpg,02,OFFWHITE,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49734858_waist_type
88_49735575,88_49735575_67099230-52_.jpg,52,AZUL,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Blouse,waist_type,88_49735575_waist_type
88_49707220,88_49707220_67000619-06_.jpg,06,PIEDRA,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49707220_waist_type
88_49712201,88_49712201_67030658-52_.jpg,52,AZUL,Male,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49712201_waist_type
88_49722742,88_49722742_67085149-DI_.jpg,DI,DIRTY,Female,Adult,WOMAN,JEANS,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49722742_waist_type
88_49713002,88_49713002_67020668-02_B.jpg,02,OFFWHITE,Female,Baby,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49713002_waist_type
88_49720015,88_49720015_67084036-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49720015_waist_type
88_49710920,88_49710920_67010651-69_.jpg,69,MARINO,Male,Adult,MAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49710920_waist_type
88_49720751,88_49720751_67054469-56_.jpg,56,NAVY,Female,Teen,KIDS,WOVEN,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49720751_waist_type
88_49710491,88_49710491_67080637-37_.jpg,37,KHAKI,Male,Adult,MAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49710491_waist_type
88_49713601,88_49713601_67062528-40_.jpg,40,VERDE PASTEL,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Jackets,Jacket,waist_type,88_49713601_waist_type
88_49721362,88_49721362_67034032-07_.jpg,07,ARENA,Female,Adult,WOMAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49721362_waist_type
88_49723026,88_49723026_67054045-08_.jpg,08,BEIGE,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,waist_type,88_49723026_waist_type
88_49729901,88_49729901_67048270-02_.jpg,02,OFFWHITE,Female,Teen,KIDS,WOVEN,Tops,Tops,Tops,Top,waist_type,88_49729901_waist_type
88_49731429,88_49731429_67097713-74_.jpg,74,FRESA,Female,Teen,KIDS,WOVEN,Tops,Shirts,Shirt,Blouse,waist_type,88_49731429_waist_type
88_49716621,88_49716621_67000659-43_.jpg,43,VERDE,Male,Adult,MAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49716621_waist_type
88_49715151,88_49715151_67003707-56_.jpg,56,NAVY,Female,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49715151_waist_type
88_49723339,88_49723339_67089217-08_.jpg,08,BEIGE,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49723339_waist_type
88_49708324,88_49708324_67030629-69_.jpg,69,MARINO,Male,Adult,MAN,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,waist_type,88_49708324_waist_type
88_49712369,88_49712369_67024012-TO_.jpg,TO,TEJANO OSCURO,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Shoes,waist_type,88_49712369_waist_type
88_49720796,88_49720796_67075137-75_B.jpg,75,CEREZA,Male,Kids,KIDS,CIRCULAR,Tops,T-shirts,Poloshirts,Poloshirt,waist_type,88_49720796_waist_type
88_49732108,88_49732108_67055757-05_.jpg,05,CRUDO,Female,Adult,WOMAN,CIRCULAR,Tops,Tops,Tops,Top,waist_type,88_49732108_waist_type
88_49730259,88_49730259_67027918-01_B.jpg,01,BLANCO,Female,Kids,KIDS,WOVEN,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49730259_waist_type
88_49710637,88_49710637_67030436-98_.jpg,98,VISON,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49710637_waist_type
88_49712031,88_49712031_67020456-09_.jpg,09,CAMEL,Female,Adult,WOMAN,WOVEN,Outerwear,Coats and Parkas,Coats,Coat,waist_type,88_49712031_waist_type
88_49714682,88_49714682_67010373-69_.jpg,69,MARINO,Female,Teen,KIDS,WOVEN,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49714682_waist_type
88_49711195,88_49711195_67080643-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,Outerwear,Coats and Parkas,Coats,Coat,waist_type,88_49711195_waist_type
88_49719885,88_49719885_67044040-99_.jpg,99,NEGRO,Female,Adult,WOMAN,LEATHER,Outerwear,Coats and Parkas,Trenchcoats,Trenchcoat,waist_type,88_49719885_waist_type
88_49720827,88_49720827_67085144-99_.jpg,99,NEGRO,Female,Teen,KIDS,WOVEN,Outerwear,Jackets and Blazers,Vest,Vest,waist_type,88_49720827_waist_type
88_49727313,88_49727313_67044477-09_.jpg,09,CAMEL,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Ankle Boots,waist_type,88_49727313_waist_type
88_49735130,88_49735130_67027929-05_.jpg,05,CRUDO,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49735130_waist_type
88_49712394,88_49712394_67060453-37_.jpg,37,KHAKI,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,waist_type,88_49712394_waist_type
88_49712562,88_49712562_67013687-02_B.jpg,02,OFFWHITE,Female,Baby,KIDS,CIRCULAR,Tops,Sweaters and Cardigans,Sweatshirts,Sweatshirt,waist_type,88_49712562_waist_type
88_49722645,88_49722645_67035742-09_.jpg,09,CAMEL,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,waist_type,88_49722645_waist_type
88_49725776,88_49725776_67036335-02_B.jpg,02,OFFWHITE,Male,Kids,KIDS,CIRCULAR,Tops,Sweaters and Cardigans,Sweatshirts,Sweatshirt,waist_type,88_49725776_waist_type
88_49727953,88_49727953_67077124-05_.jpg,05,CRUDO,Female,Adult,WOMAN,TRICOT,Tops,Tops,Tops,Top,waist_type,88_49727953_waist_type
88_49729144,88_49729144_67064481-08_.jpg,08,BEIGE,Female,Adult,WOMAN,WOVEN,Outerwear,Coats and Parkas,Coats,Coat,waist_type,88_49729144_waist_type
88_49720912,88_49720912_67017115-65_.jpg,65,MORADO,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49720912_waist_type
88_49729754,88_49729754_67047136-99_.jpg,99,NEGRO,Female,Adult,WOMAN,CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49729754_waist_type
88_49704220,88_49704220_67020253-99_.jpg,99,NEGRO,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Shoes,waist_type,88_49704220_waist_type
88_49727298,88_49727298_67027122-50_.jpg,50,CELESTE,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49727298_waist_type
88_49727096,88_49727096_67066337-52_.jpg,52,AZUL,Male,Teen,KIDS,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Cap,waist_type,88_49727096_waist_type
88_49735324,88_49735324_67097927-08_.jpg,08,BEIGE,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Jackets,Overshirt,waist_type,88_49735324_waist_type
88_49710915,88_49710915_67010648-99_.jpg,99,NEGRO,Male,Adult,MAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49710915_waist_type
88_49712978,88_49712978_67000469-99_.jpg,99,NEGRO,Female,Adult,WOMAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49712978_waist_type
88_49717409,88_49717409_67026731-01_.jpg,01,BLANCO,Male,Adult,MAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49717409_waist_type
88_49717881,88_49717881_67054022-05_.jpg,05,CRUDO,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Kerchief,waist_type,88_49717881_waist_type
88_49718833,88_49718833_67057684-05_.jpg,05,CRUDO,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Hat,waist_type,88_49718833_waist_type
88_49719128,88_49719128_67065983-91_.jpg,91,GRIS CLARO VIGORE,Male,Adult,MAN,CIRCULAR,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49719128_waist_type
88_49728123,88_49728123_67026041-95_.jpg,95,ANTRACITA,Female,Adult,WOMAN,CIRCULAR,Tops,Tops,Tops,Top,waist_type,88_49728123_waist_type
88_49713376,88_49713376_67040374-56_.jpg,56,NAVY,Female,Teen,KIDS,WOVEN,Outerwear,Coats and Parkas,Trenchcoats,Trenchcoat,waist_type,88_49713376_waist_type
88_49732643,88_49732643_67045758-40_.jpg,40,VERDE PASTEL,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49732643_waist_type
88_49713357,88_49713357_67020673-49_.jpg,49,BOTELLA,Male,Adult,MAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Kerchief,waist_type,88_49713357_waist_type
88_49723269,88_49723269_67065150-05_.jpg,05,CRUDO,Female,Teen,KIDS,JEANS,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49723269_waist_type
88_49734463,88_49734463_67068655-81_.jpg,81,ROSA PASTEL,Female,Adult,WOMAN,TRICOT,Tops,Tops,Tops,Top,waist_type,88_49734463_waist_type
88_49717895,88_49717895_67086312-08_.jpg,08,BEIGE,Male,Adult,MAN,CIRCULAR,Outerwear,Jackets and Blazers,Blazers,Blazer,waist_type,88_49717895_waist_type
88_49726825,88_49726825_67050684-50_B.jpg,50,CELESTE,Female,Baby,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49726825_waist_type
88_49706905,88_49706905_67000271-52_.jpg,52,AZUL,Female,Teen,KIDS,WOVEN,Tops,Shirts,Shirt,Blouse,waist_type,88_49706905_waist_type
88_49708382,88_49708382_67070624-56_.jpg,56,NAVY,Male,Adult,MAN,CIRCULAR,Outerwear,Jackets and Blazers,Blazers,Blazer,waist_type,88_49708382_waist_type
88_49721426,88_49721426_67066320-TM_.jpg,TM,TEJANO MEDIO,Female,Adult,WOMAN,JEANS,Outerwear,Jackets and Blazers,Jackets,Jacket,waist_type,88_49721426_waist_type
88_49713069,88_49713069_67063683-02_.jpg,02,OFFWHITE,Female,Baby,KIDS,CIRCULAR,Bottoms,Trousers & leggings,Leggings and joggers,Joggers,waist_type,88_49713069_waist_type
88_49718643,88_49718643_67095979-02_.jpg,02,OFFWHITE,Male,Adult,MAN,TRICOT,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49718643_waist_type
88_49715899,88_49715899_67032534-08_.jpg,08,BEIGE,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49715899_waist_type
88_49727920,88_49727920_67007136-05_.jpg,05,CRUDO,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49727920_waist_type
88_49730273,88_49730273_67038645-70_.jpg,70,ROJO,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49730273_waist_type
88_49712745,88_49712745_67080662-95_.jpg,95,ANTRACITA,Female,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49712745_waist_type
88_49720073,88_49720073_67094784-56_B.jpg,56,NAVY,Male,Kids,KIDS,WOVEN,Bottoms,Skirts and shorts,Shorts,Bermudas,waist_type,88_49720073_waist_type
88_49715632,88_49715632_67022920-81_B.jpg,81,ROSA PASTEL,Unisex,Newborn,KIDS,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49715632_waist_type
88_49723617,88_49723617_67097694-56_.jpg,56,NAVY,Female,Kids,KIDS,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49723617_waist_type
88_49730873,88_49730873_67047921-87_.jpg,87,CORAL,Female,Baby,KIDS,CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,waist_type,88_49730873_waist_type
88_49733652,88_49733652_67018644-99_.jpg,99,NEGRO,Female,Adult,WOMAN,CIRCULAR,Tops,Tops,Tops,Top,waist_type,88_49733652_waist_type
88_49715205,88_49715205_67074770-OR_B.jpg,OR,ORO,Female,Kids,KIDS,CIRCULAR,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49715205_waist_type
88_49715787,88_49715787_67082529-88_.jpg,88,FUCSIA,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,waist_type,88_49715787_waist_type
88_49734289,88_49734289_67079229-02_.jpg,02,OFFWHITE,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,waist_type,88_49734289_waist_type
88_49713367,88_49713367_67025140-02_.jpg,02,OFFWHITE,Male,Baby,KIDS,CIRCULAR,Tops,T-shirts,Poloshirts,Poloshirt,waist_type,88_49713367_waist_type
88_49722730,88_49722730_67076731-50_.jpg,50,CELESTE,Female,Teen,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49722730_waist_type
88_49728855,88_49728855_67008645-52_.jpg,52,AZUL,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49728855_waist_type
88_49729852,88_49729852_67007955-02_.jpg,02,OFFWHITE,Female,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49729852_waist_type
88_49711129,88_49711129_67060643-06_.jpg,06,PIEDRA,Male,Adult,MAN,TRICOT,Tops,Sweaters and Cardigans,Cardigans,Cardigan,waist_type,88_49711129_waist_type
88_49715304,88_49715304_67000686-TN_.jpg,TN,TEJANO NEGRO,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49715304_waist_type
88_49723903,88_49723903_67096324-61_.jpg,61,LILA,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49723903_waist_type
88_49724232,88_49724232_67075137-52_.jpg,52,AZUL,Male,Kids,KIDS,CIRCULAR,Tops,T-shirts,Poloshirts,Poloshirt,waist_type,88_49724232_waist_type
88_49735465,88_49735465_67077721-02_.jpg,02,OFFWHITE,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49735465_waist_type
88_49723021,88_49723021_67046324-81_.jpg,81,ROSA PASTEL,Female,Adult,WOMAN,WOVEN,Outerwear,Coats and Parkas,Coats,Cape,waist_type,88_49723021_waist_type
88_49714146,88_49714146_67090674-85_.jpg,85,ROSA,Female,Teen,KIDS,WOVEN,Tops,Shirts,Shirt,Blouse,waist_type,88_49714146_waist_type
88_49719662,88_49719662_67054034-99_.jpg,99,NEGRO,Female,Adult,WOMAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49719662_waist_type
88_49726172,88_49726172_67087703-56_.jpg,56,NAVY,Male,Baby,KIDS,CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,waist_type,88_49726172_waist_type
88_49710269,88_49710269_67080431-02_.jpg,02,OFFWHITE,Female,Kids,KIDS,WOVEN,Tops,Shirts,Shirt,Blouse,waist_type,88_49710269_waist_type
88_49711219,88_49711219_67090632-85_.jpg,85,ROSA,Female,Teen,KIDS,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49711219_waist_type
88_49729890,88_49729890_67037917-45_.jpg,45,AGUA,Male,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49729890_waist_type
88_49725203,88_49725203_67056028-74_B.jpg,74,FRESA,Female,Kids,KIDS,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49725203_waist_type
88_49737690,88_49737690_67009245-70_.jpg,70,ROJO,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49737690_waist_type
88_49713035,88_49713035_67040666-68_B.jpg,68,MALVA,Female,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49713035_waist_type
88_49716115,88_49716115_67060662-48_B.jpg,48,MUSGO,Male,Baby,KIDS,CIRCULAR,Bottoms,Trousers & leggings,Leggings and joggers,Joggers,waist_type,88_49716115_waist_type
88_49726781,88_49726781_67016044-56_.jpg,56,NAVY,Female,Kids,KIDS,CIRCULAR,Tops,Sweaters and Cardigans,Sweatshirts,Sweatshirt,waist_type,88_49726781_waist_type
88_49729879,88_49729879_67027720-56_.jpg,56,NAVY,Male,Baby,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49729879_waist_type
88_49710254,88_49710254_67070427-52_.jpg,52,AZUL,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,waist_type,88_49710254_waist_type
88_49722092,88_49722092_67086318-82_.jpg,82,ROSA LIGHT,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49722092_waist_type
88_49724950,88_49724950_67085747-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49724950_waist_type
88_49713968,88_49713968_67093684-37_.jpg,37,KHAKI,Male,Kids,KIDS,WOVEN,Outerwear,Coats and Parkas,Parkas,Parka,waist_type,88_49713968_waist_type
88_49717297,88_49717297_67054448-35_.jpg,35,TOPO,Male,Adult,MAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Shoes,waist_type,88_49717297_waist_type
88_49728726,88_49728726_67097709-12_.jpg,12,AMARILLO,Male,Adult,MAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49728726_waist_type
88_49719966,88_49719966_67067112-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Vest,Vest,waist_type,88_49719966_waist_type
88_49725830,88_49725830_67096739-01_.jpg,01,BLANCO,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Vest,Vest,waist_type,88_49725830_waist_type
88_49718953,88_49718953_67024454-02_.jpg,02,OFFWHITE,Female,Teen,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49718953_waist_type
88_49708312,88_49708312_67010289-92_.jpg,92,GRIS,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Trainers,waist_type,88_49708312_waist_type
88_49711011,88_49711011_67030642-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,Outerwear,Coats and Parkas,Puffer coats,Puffer coat,waist_type,88_49711011_waist_type
88_49715155,88_49715155_67014776-02_B.jpg,02,OFFWHITE,Female,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49715155_waist_type
88_49718984,88_49718984_67046316-56_.jpg,56,NAVY,Male,Adult,MAN,CIRCULAR,Tops,T-shirts,Poloshirts,Poloshirt,waist_type,88_49718984_waist_type
88_49711004,88_49711004_67030447-99_.jpg,99,NEGRO,Female,Adult,WOMAN,SYNTHETIC LEATHER,Outerwear,Jackets and Blazers,Jackets,Jacket,waist_type,88_49711004_waist_type
88_49711840,88_49711840_67080448-56_.jpg,56,NAVY,Male,Baby,KIDS,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49711840_waist_type
88_49722228,88_49722228_67055738-85_.jpg,85,ROSA,Female,Adult,WOMAN,TRICOT,Tops,Tops,Tops,Top,waist_type,88_49722228_waist_type
88_49707256,88_49707256_67000638-92_.jpg,92,GRIS,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49707256_waist_type
88_49711831,88_49711831_67050449-70_B.jpg,70,ROJO,Female,Kids,KIDS,CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,waist_type,88_49711831_waist_type
88_49722744,88_49722744_67085992-02_.jpg,02,OFFWHITE,Female,Teen,KIDS,TRICOT,Tops,Tops,Tops,Top,waist_type,88_49722744_waist_type
88_49725247,88_49725247_67086740-82_B.jpg,82,ROSA LIGHT,Female,Kids,KIDS,CIRCULAR,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49725247_waist_type
88_49719677,88_49719677_67064459-78_B.jpg,78,BURDEOS,Unisex,Newborn,KIDS,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Romper,waist_type,88_49719677_waist_type
88_49726504,88_49726504_67057118-TC_B.jpg,TC,TEJANO CLARO,Male,Kids,KIDS,JEANS,Bottoms,Skirts and shorts,Shorts,Bermudas,waist_type,88_49726504_waist_type
88_49734131,88_49734131_67008658-02_.jpg,02,OFFWHITE,Female,Adult,WOMAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49734131_waist_type
88_49719138,88_49719138_67075984-69_.jpg,69,MARINO,Male,Adult,MAN,CIRCULAR,Tops,T-shirts,Poloshirts,Poloshirt,waist_type,88_49719138_waist_type
88_49710647,88_49710647_67090434-PL_.jpg,PL,PLATA,Female,Adult,WOMAN,WOVEN,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49710647_waist_type
88_49719906,88_49719906_67050484-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Jackets,Jacket,waist_type,88_49719906_waist_type
88_49712061,88_49712061_67090651-92_.jpg,92,GRIS,Male,Kids,KIDS,CIRCULAR,Bottoms,Trousers & leggings,Leggings and joggers,Joggers,waist_type,88_49712061_waist_type
88_49713837,88_49713837_67090466-85_.jpg,85,ROSA,Female,Adult,WOMAN,CIRCULAR,Outerwear,Jackets and Blazers,Jackets,Jacket,waist_type,88_49713837_waist_type
88_49730978,88_49730978_67007737-02_.jpg,02,OFFWHITE,Female,Teen,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49730978_waist_type
88_49718154,88_49718154_67064450-02_.jpg,02,OFFWHITE,Male,Adult,MAN,TRICOT,Tops,Sweaters and Cardigans,Cardigans,Cardigan,waist_type,88_49718154_waist_type
88_49725181,88_49725181_67027118-02_B.jpg,02,OFFWHITE,Female,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49725181_waist_type
88_49708015,88_49708015_67010277-02_.jpg,02,OFFWHITE,Female,Teen,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49708015_waist_type
88_49731857,88_49731857_67087695-05_.jpg,05,CRUDO,Male,Adult,MAN,TRICOT,Tops,T-shirts,Poloshirts,Poloshirt,waist_type,88_49731857_waist_type
88_49733872,88_49733872_67097145-01_.jpg,01,BLANCO,Male,Adult,MAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Trainers,waist_type,88_49733872_waist_type
88_49712100,88_49712100_67040647-94_.jpg,94,GRIS MEDIO VIGORE,Male,Adult,MAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49712100_waist_type
88_49720742,88_49720742_67044470-56_.jpg,56,NAVY,Female,Teen,KIDS,WOVEN,Tops,Shirts,Shirt,Blouse,waist_type,88_49720742_waist_type
88_49718171,88_49718171_67074448-56_.jpg,56,NAVY,Male,Adult,MAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49718171_waist_type
88_49729140,88_49729140_67057708-50_.jpg,50,CELESTE,Female,Teen,KIDS,CIRCULAR,Tops,Tops,Tops,Top,waist_type,88_49729140_waist_type
88_49710973,88_49710973_67020645-02_.jpg,02,OFFWHITE,Male,Adult,MAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49710973_waist_type
88_49713106,88_49713106_67090667-15_B.jpg,15,MOSTAZA,Unisex,Newborn,KIDS,WOVEN,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49713106_waist_type
88_49728699,88_49728699_67067701-01_.jpg,01,BLANCO,Male,Adult,MAN,CIRCULAR,Tops,Sweaters and Cardigans,Sweatshirts,Sweatshirt,waist_type,88_49728699_waist_type
88_49729771,88_49729771_67079227-52_.jpg,52,AZUL,Female,Young,WOMAN,TRICOT,Tops,Tops,Tops,Top,waist_type,88_49729771_waist_type
