test_id,des_value
85_1174619_length_type,INVALID
85_1190875_length_type,INVALID
84_1167194_length_type,Maxi
86_1223420_length_type,Tres Cuartos
85_1194185_length_type,Asimétrico
85_1194377_length_type,Maxi
84_1176737_length_type,Maxi
83_1119347_length_type,INVALID
83_1146498_length_type,INVALID
81_1071166_length_type,Asimétrico
83_1114489_length_type,Largo
84_1162499_length_type,Maxi
85_1180127_length_type,Tres Cuartos
86_1228651_length_type,Midi
84_1151204_length_type,Midi
84_1168500_length_type,Medio
83_1146826_length_type,Asimétrico
82_1089960_length_type,Asimétrico
84_1162864_length_type,Asimétrico
82_1108717_length_type,Asimétrico
84_1159194_length_type,Asimétrico
82_1108439_length_type,Maxi
85_1186326_length_type,INVALID
82_1108668_length_type,Maxi
84_1155652_length_type,Asimétrico
86_1222765_length_type,Maxi
83_1144444_length_type,Asimétrico
86_1227999_length_type,Asimétrico
82_1103319_length_type,INVALID
85_1181168_length_type,Largo
82_1115352_length_type,Asimétrico
84_1153409_length_type,Asimétrico
82_1103603_length_type,Asimétrico
86_1225964_length_type,Crop
82_1106109_length_type,Standard
83_1123916_length_type,INVALID
84_1167772_length_type,Medio
82_1109986_length_type,INVALID
85_1201801_length_type,Largo
82_1090756_length_type,INVALID
82_1091486_length_type,Asimétrico
82_1109698_length_type,Maxi
82_1122389_length_type,Asimétrico
86_1204033_length_type,Asimétrico
85_1190410_length_type,INVALID
82_1097912_length_type,Asimétrico
81_1057933_length_type,INVALID
82_1119847_length_type,Largo
82_1113557_length_type,Maxi
82_1084941_length_type,INVALID
81_1070710_length_type,INVALID
83_1129450_length_type,Asimétrico
81_1072909_length_type,Crop
86_1212452_length_type,Medio
85_1200126_length_type,Asimétrico
83_1151356_length_type,Standard
83_1133507_length_type,Maxi
83_1138927_length_type,Standard
85_1184360_length_type,Asimétrico
82_1104809_length_type,Largo
83_1125738_length_type,Asimétrico
86_1203507_length_type,Asimétrico
82_1107413_length_type,Medio
83_1130677_length_type,INVALID
86_1209766_length_type,Asimétrico
86_1210486_length_type,INVALID
84_1161072_length_type,Largo
82_1099176_length_type,Asimétrico
86_1213634_length_type,Medio
83_1150503_length_type,Maxi
84_1157353_length_type,Asimétrico
86_1222128_length_type,Medio
82_1106216_length_type,Asimétrico
83_1147666_length_type,Maxi
83_1120670_length_type,Mini/Micro
85_1187295_length_type,Maxi
82_1118577_length_type,Asimétrico
85_1198143_length_type,Mini/Micro
85_1180733_length_type,Asimétrico
82_1085764_length_type,INVALID
82_1109861_length_type,Largo
83_1130880_length_type,Asimétrico
85_1210194_length_type,Midi
84_1155206_length_type,Asimétrico
84_1161192_length_type,Medio
84_1164574_length_type,Maxi
86_1223323_length_type,INVALID
83_1151604_length_type,Standard
86_1221207_length_type,Corto
85_1183319_length_type,INVALID
82_1095770_length_type,Maxi
84_1177237_length_type,Standard
84_1170914_length_type,INVALID
82_1090337_length_type,Largo
82_1098348_length_type,Maxi
86_1225636_length_type,Standard
82_1122228_length_type,Asimétrico
82_1089014_length_type,INVALID
82_1112602_length_type,INVALID
83_1147470_length_type,Maxi
85_1191367_length_type,INVALID
86_1210318_length_type,INVALID
84_1155913_length_type,Medio
84_1172199_length_type,Largo
86_1223501_length_type,Asimétrico
83_1147717_length_type,Asimétrico
85_1179341_length_type,Asimétrico
83_1138139_length_type,INVALID
81_1068031_length_type,INVALID
81_1075839_length_type,Standard
81_1079270_length_type,Corto
82_1108248_length_type,Medio
82_1090703_length_type,Mini/Micro
85_1205518_length_type,Asimétrico
82_1067962_length_type,Largo
85_1184221_length_type,INVALID
82_1098162_length_type,Maxi
84_1159032_length_type,Corto
83_1137337_length_type,Medio
86_1216449_length_type,INVALID
86_1205887_length_type,Asimétrico
86_1213085_length_type,Medio
86_1213317_length_type,Asimétrico
81_1077327_length_type,Largo
85_1200151_length_type,Asimétrico
83_1136480_length_type,INVALID
86_1211817_length_type,Asimétrico
83_1118793_length_type,INVALID
84_1169855_length_type,Asimétrico
86_1210986_length_type,Asimétrico
86_1206408_length_type,INVALID
84_1168044_length_type,Medio
81_1063885_length_type,Medio
83_1150135_length_type,Corto
81_1073876_length_type,INVALID
81_1038269_length_type,Asimétrico
86_1221805_length_type,Maxi
85_1182200_length_type,Standard
83_1141903_length_type,Maxi
86_1206153_length_type,Asimétrico
84_1179389_length_type,Asimétrico
83_1123241_length_type,Medio
85_1207805_length_type,Standard
81_1050361_length_type,Largo
84_1171775_length_type,Asimétrico
84_1184865_length_type,Standard
85_1179761_length_type,Largo
86_1212230_length_type,Maxi
83_1123937_length_type,Asimétrico
83_1134634_length_type,Asimétrico
82_1084766_length_type,Maxi
83_1147055_length_type,Asimétrico
83_1135271_length_type,Largo
86_1222368_length_type,INVALID
85_1181973_length_type,Asimétrico
84_1158507_length_type,INVALID
84_1148036_length_type,Mini/Micro
83_1132242_length_type,Asimétrico
85_1205012_length_type,Crop
83_1133740_length_type,Largo
81_1065273_length_type,Crop
86_1209561_length_type,Medio
83_1129399_length_type,Asimétrico
81_1073646_length_type,INVALID
86_1211395_length_type,Asimétrico
86_1211834_length_type,Tres Cuartos
82_1121302_length_type,Asimétrico
82_1075744_length_type,INVALID
86_1210434_length_type,Midi
81_1074913_length_type,Maxi
82_1109227_length_type,Largo
86_1204800_length_type,Standard
86_1209979_length_type,Asimétrico
83_1136071_length_type,Asimétrico
86_1211753_length_type,Largo
85_1200813_length_type,Standard
84_1160277_length_type,Asimétrico
81_1072852_length_type,Asimétrico
82_1107752_length_type,Largo
83_1143252_length_type,Maxi
82_1126904_length_type,Asimétrico
82_1089065_length_type,INVALID
81_1069754_length_type,Maxi
81_1074134_length_type,Mini/Micro
86_1226913_length_type,Asimétrico
83_1126154_length_type,INVALID
82_1095666_length_type,Maxi
82_1086873_length_type,Asimétrico
85_1183055_length_type,Asimétrico
81_1070054_length_type,INVALID
85_1180921_length_type,Asimétrico
84_1176857_length_type,Medio
85_1207462_length_type,Medio
86_1227058_length_type,INVALID
83_1138328_length_type,Midi
83_1122999_length_type,Corto
82_1094468_length_type,Maxi
83_1130679_length_type,INVALID
82_1087762_length_type,Asimétrico
86_1219409_length_type,INVALID
83_1138823_length_type,Asimétrico
86_1222010_length_type,Asimétrico
84_1177865_length_type,Largo
83_1134906_length_type,Medio
86_1232393_length_type,Standard
82_1086175_length_type,Standard
83_1113580_length_type,Asimétrico
81_1057463_length_type,Medio
84_1156765_length_type,Asimétrico
85_1194861_length_type,Maxi
86_1227016_length_type,Maxi
84_1159417_length_type,Standard
83_1155126_length_type,INVALID
84_1157738_length_type,Medio
81_1074340_length_type,Maxi
83_1123615_length_type,INVALID
83_1134473_length_type,INVALID
85_1188313_length_type,Asimétrico
81_1087682_length_type,INVALID
83_1140099_length_type,Asimétrico
85_1182776_length_type,Asimétrico
86_1202802_length_type,INVALID
84_1161095_length_type,Asimétrico
83_1131363_length_type,Standard
86_1212288_length_type,Asimétrico
81_1072052_length_type,Medio
82_1106332_length_type,Tres Cuartos
86_1222658_length_type,Largo
85_1181593_length_type,Largo
83_1137541_length_type,INVALID
83_1146737_length_type,Largo
85_1182101_length_type,Medio
84_1184002_length_type,Largo
82_1112550_length_type,Asimétrico
82_1077994_length_type,INVALID
82_1103480_length_type,INVALID
81_1080940_length_type,Asimétrico
85_1197687_length_type,Asimétrico
84_1174425_length_type,Asimétrico
86_1212330_length_type,Asimétrico
85_1197584_length_type,Maxi
86_1220918_length_type,Asimétrico
86_1219398_length_type,Maxi
84_1156515_length_type,Asimétrico
85_1203392_length_type,Standard
82_1103821_length_type,Asimétrico
82_1116111_length_type,Maxi
85_1191393_length_type,Standard
82_1095570_length_type,Maxi
86_1211208_length_type,Medio
83_1127339_length_type,Largo
81_1072273_length_type,Maxi
82_1075494_length_type,Standard
86_1231435_length_type,Asimétrico
82_1109051_length_type,Standard
81_1048526_length_type,Asimétrico
86_1217271_length_type,Medio
81_1045180_length_type,INVALID
84_1168626_length_type,Asimétrico
82_1107741_length_type,Corto
83_1138705_length_type,Maxi
86_1212522_length_type,Maxi
85_1182956_length_type,Maxi
85_1172378_length_type,Maxi
82_1085339_length_type,INVALID
83_1115702_length_type,Capri
85_1193573_length_type,Asimétrico
86_1210741_length_type,Asimétrico
81_1075026_length_type,Asimétrico
82_1097758_length_type,Maxi
86_1211391_length_type,Asimétrico
84_1161567_length_type,Standard
84_1173565_length_type,Asimétrico
86_1223424_length_type,Asimétrico
83_1144304_length_type,Largo
81_1061193_length_type,Asimétrico
83_1137636_length_type,INVALID
82_1084684_length_type,Medio
85_1193238_length_type,Standard
85_1181137_length_type,Mini/Micro
85_1207137_length_type,Asimétrico
83_1137778_length_type,Asimétrico
82_1112216_length_type,Standard
85_1180793_length_type,Asimétrico
82_1101132_length_type,Asimétrico
82_1109199_length_type,INVALID
83_1129471_length_type,INVALID
85_1192431_length_type,Medio
83_1148479_length_type,Medio
82_1111648_length_type,Standard
82_1103050_length_type,Largo
84_1145452_length_type,Maxi
86_1786210_length_type,Largo
83_1143336_length_type,Maxi
83_1119073_length_type,Medio
85_1179752_length_type,Asimétrico
82_1106607_length_type,Standard
81_1087665_length_type,Largo
86_1214456_length_type,Maxi
86_1222828_length_type,Asimétrico
85_1197454_length_type,Largo
83_1128345_length_type,Corto
81_1081840_length_type,Standard
83_1144427_length_type,Asimétrico
81_1060219_length_type,INVALID
84_1151807_length_type,Maxi
86_1210755_length_type,Asimétrico
86_1228802_length_type,INVALID
83_1125737_length_type,Asimétrico
84_1168021_length_type,Asimétrico
85_1188944_length_type,Asimétrico
86_1227727_length_type,Asimétrico
81_1080456_length_type,Asimétrico
82_1090613_length_type,Asimétrico
83_1125566_length_type,Mini/Micro
82_1079840_length_type,Asimétrico
82_1096727_length_type,INVALID
83_1131308_length_type,Medio
84_1162803_length_type,Maxi
85_1195702_length_type,Asimétrico
86_1211211_length_type,Asimétrico
81_1048640_length_type,Tres Cuartos
85_1204388_length_type,Asimétrico
85_1183652_length_type,Asimétrico
82_1121471_length_type,Asimétrico
81_1080064_length_type,Largo
83_1136980_length_type,Largo
84_1169684_length_type,Medio
82_1088577_length_type,Largo
86_1221593_length_type,Asimétrico
86_1212299_length_type,INVALID
84_1161902_length_type,Maxi
86_1213481_length_type,Maxi
85_1180594_length_type,Asimétrico
85_1184259_length_type,INVALID
83_1138648_length_type,Maxi
86_1218084_length_type,Medio
85_1186247_length_type,Maxi
84_1167017_length_type,Corto
81_1075597_length_type,Maxi
85_1201132_length_type,INVALID
83_1158574_length_type,INVALID
82_1118049_length_type,Asimétrico
86_1203433_length_type,INVALID
84_1169448_length_type,Asimétrico
81_1090960_length_type,Corto
85_1202874_length_type,Asimétrico
85_1186002_length_type,Corto
85_1200679_length_type,Asimétrico
82_1098640_length_type,Asimétrico
86_1211418_length_type,Asimétrico
81_1050051_length_type,Maxi
83_1122371_length_type,Largo
82_1090954_length_type,Standard
84_1164396_length_type,Largo
85_1201178_length_type,Maxi
84_1173317_length_type,Maxi
83_1144457_length_type,Asimétrico
84_1170905_length_type,Tres Cuartos
81_1055912_length_type,INVALID
84_1150446_length_type,Asimétrico
84_1167637_length_type,Asimétrico
82_1088729_length_type,Asimétrico
83_1150905_length_type,Standard
83_1125397_length_type,Medio
83_1125903_length_type,Asimétrico
82_1106576_length_type,Largo
81_1078128_length_type,Asimétrico
86_1224621_length_type,INVALID
81_1069726_length_type,INVALID
85_1192451_length_type,Largo
86_1206969_length_type,Asimétrico
85_1181983_length_type,Asimétrico
82_1091824_length_type,Tres Cuartos
86_1232546_length_type,Largo
83_1139145_length_type,Maxi
84_1165017_length_type,Maxi
81_1082866_length_type,INVALID
84_1166343_length_type,Medio
86_1223267_length_type,Asimétrico
83_1133247_length_type,INVALID
83_1138680_length_type,Asimétrico
82_1087445_length_type,Asimétrico
83_1135094_length_type,Largo
85_1188509_length_type,Maxi
85_1212567_length_type,Mini/Micro
85_1178901_length_type,Asimétrico
85_1201918_length_type,Mini/Micro
86_1210803_length_type,Maxi
83_1107935_length_type,Mini/Micro
85_1195663_length_type,Asimétrico
84_1158123_length_type,Asimétrico
84_1171837_length_type,Capri
84_1167992_length_type,Asimétrico
81_1073764_length_type,Asimétrico
84_1165907_length_type,Maxi
86_1223183_length_type,Maxi
85_1195411_length_type,INVALID
81_1076617_length_type,INVALID
86_1205995_length_type,Asimétrico
82_1109341_length_type,Asimétrico
85_1191931_length_type,Crop
83_1135179_length_type,Asimétrico
83_1122991_length_type,Mini/Micro
85_1198313_length_type,Medio
82_1078417_length_type,INVALID
85_1182107_length_type,Medio
82_1102209_length_type,Asimétrico
86_1230671_length_type,Midi
83_1146164_length_type,Medio
84_1159039_length_type,INVALID
86_1215474_length_type,Asimétrico
83_1132972_length_type,Asimétrico
86_1219900_length_type,Maxi
83_1119276_length_type,Asimétrico
84_1149463_length_type,Capri
83_1142356_length_type,INVALID
84_1165446_length_type,Medio
86_1210340_length_type,Standard
83_1139138_length_type,Tres Cuartos
85_1185466_length_type,Largo
82_1106988_length_type,Medio
84_1161634_length_type,Medio
84_1170702_length_type,Asimétrico
86_1218252_length_type,Corto
84_1182854_length_type,Crop
83_1132197_length_type,INVALID
86_1227269_length_type,Standard
86_1210379_length_type,Capri
86_1231218_length_type,Maxi
86_1222726_length_type,Medio
84_1155092_length_type,Asimétrico
82_1096833_length_type,INVALID
84_1145431_length_type,Asimétrico
83_1140115_length_type,Asimétrico
85_1195146_length_type,Largo
83_1129709_length_type,Largo
83_1140695_length_type,Asimétrico
85_1208757_length_type,Crop
82_1110354_length_type,Asimétrico
84_1165887_length_type,INVALID
82_1095939_length_type,Medio
84_1167900_length_type,Largo
86_1220904_length_type,Asimétrico
85_1180433_length_type,Asimétrico
85_1178714_length_type,Midi
82_1075039_length_type,INVALID
84_1181632_length_type,Asimétrico
85_1209557_length_type,Asimétrico
85_1206842_length_type,INVALID
81_1048515_length_type,Asimétrico
81_1081218_length_type,Asimétrico
86_1208171_length_type,INVALID
82_1116893_length_type,Midi
84_1165942_length_type,Asimétrico
82_1109921_length_type,Asimétrico
82_1106236_length_type,Asimétrico
85_1186441_length_type,Medio
86_1215088_length_type,INVALID
84_1174446_length_type,INVALID
83_1121126_length_type,Mini/Micro
82_1079737_length_type,Asimétrico
86_1212657_length_type,Standard
84_1175114_length_type,Maxi
85_1192926_length_type,Maxi
83_1124410_length_type,Largo
86_1219646_length_type,Corto
82_1092980_length_type,Corto
82_1112413_length_type,Asimétrico
85_1182084_length_type,INVALID
82_1113374_length_type,Maxi
81_1074736_length_type,Asimétrico
82_1077927_length_type,Asimétrico
86_1217439_length_type,Asimétrico
82_1074616_length_type,Asimétrico
81_1055500_length_type,Asimétrico
83_1115337_length_type,Asimétrico
83_1143380_length_type,INVALID
82_1097595_length_type,Largo
82_1085303_length_type,INVALID
81_1074539_length_type,INVALID
86_1216144_length_type,Asimétrico
83_1109475_length_type,INVALID
85_1225481_length_type,INVALID
86_1211796_length_type,Asimétrico
86_1212798_length_type,Largo
86_6102999_length_type,Asimétrico
81_1077286_length_type,INVALID
85_1203105_length_type,Medio
83_1137437_length_type,Medio
86_1212020_length_type,Medio
83_1136349_length_type,Largo
83_1118359_length_type,Asimétrico
85_1179364_length_type,Medio
82_1101956_length_type,Medio
85_1189389_length_type,Asimétrico
82_1105151_length_type,Asimétrico
82_1100069_length_type,Asimétrico
83_1146246_length_type,Mini/Micro
85_1200827_length_type,Medio
85_1194109_length_type,INVALID
83_1156191_length_type,Asimétrico
82_1085455_length_type,INVALID
83_1136936_length_type,Medio
86_1228326_length_type,Medio
83_1122946_length_type,Asimétrico
86_1230875_length_type,Maxi
85_1198205_length_type,Asimétrico
84_1165588_length_type,Asimétrico
84_1165971_length_type,Tres Cuartos
83_1146252_length_type,Asimétrico
85_1211476_length_type,Corto
81_1063904_length_type,Mini/Micro
84_1189242_length_type,Asimétrico
82_1101216_length_type,Asimétrico
84_1153795_length_type,Asimétrico
84_1161907_length_type,Standard
81_1088418_length_type,Medio
86_1227774_length_type,Asimétrico
