test_id,des_value
85_1178064_sleeve_length_type,Tres Cuartos
83_1117673_sleeve_length_type,Tirante Ancho
83_1137691_sleeve_length_type,INVALID
83_1144280_sleeve_length_type,Corta
84_1174898_sleeve_length_type,Tres Cuartos
81_1044962_sleeve_length_type,Corta
83_1120107_sleeve_length_type,Tres Cuartos
86_18749236_sleeve_length_type,Tres Cuartos
84_1185219_sleeve_length_type,Larga
86_1214245_sleeve_length_type,Tres Cuartos
86_1229754_sleeve_length_type,Tirante Fino
84_1157321_sleeve_length_type,Corta
85_1209230_sleeve_length_type,Tirante Ancho
84_1161270_sleeve_length_type,Corta
86_1222307_sleeve_length_type,INVALID
82_1113749_sleeve_length_type,INVALID
82_1101115_sleeve_length_type,Tres Cuartos
86_1206860_sleeve_length_type,Larga
85_1182704_sleeve_length_type,Corta
84_1178181_sleeve_length_type,INVALID
84_1158197_sleeve_length_type,Tres Cuartos
81_1068952_sleeve_length_type,Corta
83_1132386_sleeve_length_type,Tirante Ancho
84_1166195_sleeve_length_type,Larga
82_1088223_sleeve_length_type,INVALID
82_1088711_sleeve_length_type,INVALID
86_1211338_sleeve_length_type,Tres Cuartos
84_1155168_sleeve_length_type,Corta
82_1127762_sleeve_length_type,Tres Cuartos
81_1050692_sleeve_length_type,Tres Cuartos
84_1178361_sleeve_length_type,Tirante Ancho
81_1046245_sleeve_length_type,Corta
83_1143158_sleeve_length_type,Tres Cuartos
82_1098162_sleeve_length_type,Tirante Ancho
81_1072010_sleeve_length_type,INVALID
83_1132592_sleeve_length_type,Corta
82_1106790_sleeve_length_type,Tres Cuartos
85_1193376_sleeve_length_type,Corta
83_1118240_sleeve_length_type,Corta
83_1135906_sleeve_length_type,Corta
83_1127624_sleeve_length_type,Corta
84_1156548_sleeve_length_type,Tres Cuartos
86_1212377_sleeve_length_type,Corta
81_1066555_sleeve_length_type,Corta
85_1184722_sleeve_length_type,Corta
83_1127953_sleeve_length_type,Corta
84_1181458_sleeve_length_type,Corta
84_1155909_sleeve_length_type,Tres Cuartos
83_1138544_sleeve_length_type,Corta
86_1213089_sleeve_length_type,Sin Manga
81_1061738_sleeve_length_type,Corta
86_1210695_sleeve_length_type,Corta
86_1204540_sleeve_length_type,INVALID
86_1211538_sleeve_length_type,Corta
84_1179273_sleeve_length_type,INVALID
83_1131226_sleeve_length_type,Tres Cuartos
85_1210480_sleeve_length_type,Tres Cuartos
84_1157466_sleeve_length_type,Tres Cuartos
84_1168543_sleeve_length_type,Larga
86_1217977_sleeve_length_type,Larga
81_1087150_sleeve_length_type,Larga
86_1229217_sleeve_length_type,Sin Manga
86_1220282_sleeve_length_type,Tres Cuartos
84_1159342_sleeve_length_type,Tres Cuartos
83_1136074_sleeve_length_type,Corta
85_1195130_sleeve_length_type,Tirante Fino
83_1113811_sleeve_length_type,Tres Cuartos
86_1210101_sleeve_length_type,Tres Cuartos
83_1150136_sleeve_length_type,Tirante Fino
83_1134111_sleeve_length_type,Sin Manga
81_1052736_sleeve_length_type,Sin Manga
85_1191325_sleeve_length_type,Corta
81_1074269_sleeve_length_type,Corta
83_1124314_sleeve_length_type,Tres Cuartos
81_1061060_sleeve_length_type,INVALID
83_1113679_sleeve_length_type,Corta
84_1178462_sleeve_length_type,INVALID
85_1175823_sleeve_length_type,Corta
83_1123940_sleeve_length_type,Tres Cuartos
85_1186423_sleeve_length_type,Corta
81_1073639_sleeve_length_type,Corta
83_1133911_sleeve_length_type,Corta
86_1208017_sleeve_length_type,Corta
83_1138397_sleeve_length_type,Corta
81_1079658_sleeve_length_type,INVALID
81_1074310_sleeve_length_type,Corta
83_1116465_sleeve_length_type,Tres Cuartos
84_1156672_sleeve_length_type,Tres Cuartos
86_1225170_sleeve_length_type,INVALID
83_1137318_sleeve_length_type,Corta
85_1178424_sleeve_length_type,Corta
84_1157762_sleeve_length_type,Corta
82_1104880_sleeve_length_type,Sin Manga
83_1137595_sleeve_length_type,Tres Cuartos
84_1162606_sleeve_length_type,Tres Cuartos
84_1177603_sleeve_length_type,Tirante Fino
85_1183106_sleeve_length_type,Corta
84_1150417_sleeve_length_type,Corta
85_1178295_sleeve_length_type,Corta
82_1115990_sleeve_length_type,Tres Cuartos
86_1225716_sleeve_length_type,Tres Cuartos
83_1146238_sleeve_length_type,Corta
84_1168257_sleeve_length_type,Larga
82_1109022_sleeve_length_type,INVALID
84_1171283_sleeve_length_type,Sin Manga
81_1073083_sleeve_length_type,Tres Cuartos
85_1199551_sleeve_length_type,Tres Cuartos
85_1187336_sleeve_length_type,INVALID
81_1043866_sleeve_length_type,Tres Cuartos
84_1155739_sleeve_length_type,Tres Cuartos
83_1123948_sleeve_length_type,Corta
81_1076872_sleeve_length_type,INVALID
83_1122751_sleeve_length_type,INVALID
85_1195145_sleeve_length_type,Corta
84_1181135_sleeve_length_type,Tirante Fino
86_1227521_sleeve_length_type,Corta
84_1159205_sleeve_length_type,Tres Cuartos
84_1168432_sleeve_length_type,Larga
83_1150707_sleeve_length_type,Tres Cuartos
83_1125427_sleeve_length_type,INVALID
82_1107121_sleeve_length_type,Corta
86_1216023_sleeve_length_type,Corta
82_1101608_sleeve_length_type,Tres Cuartos
83_1150761_sleeve_length_type,Corta
82_1115801_sleeve_length_type,Tres Cuartos
86_1213160_sleeve_length_type,INVALID
86_1222603_sleeve_length_type,Tirante Ancho
85_1194245_sleeve_length_type,Corta
81_1069539_sleeve_length_type,Tres Cuartos
86_1208685_sleeve_length_type,Corta
81_1074574_sleeve_length_type,Tirante Fino
86_1213675_sleeve_length_type,Tres Cuartos
85_1200232_sleeve_length_type,Tirante Ancho
85_1178786_sleeve_length_type,Corta
84_1160735_sleeve_length_type,Corta
85_1190860_sleeve_length_type,Tres Cuartos
83_1130733_sleeve_length_type,Corta
84_1160135_sleeve_length_type,Tirante Ancho
81_1068113_sleeve_length_type,Tres Cuartos
82_1097971_sleeve_length_type,Tres Cuartos
84_1140304_sleeve_length_type,Tres Cuartos
86_1224223_sleeve_length_type,Tres Cuartos
86_1218146_sleeve_length_type,Tirante Fino
85_1190229_sleeve_length_type,Tres Cuartos
81_1068270_sleeve_length_type,Tres Cuartos
84_1168370_sleeve_length_type,Tres Cuartos
82_1098095_sleeve_length_type,Corta
86_1222795_sleeve_length_type,Tres Cuartos
85_1207024_sleeve_length_type,Tirante Ancho
86_1222013_sleeve_length_type,INVALID
83_1141301_sleeve_length_type,Corta
84_1189346_sleeve_length_type,Corta
82_1087516_sleeve_length_type,Corta
83_1117122_sleeve_length_type,Larga
83_1126988_sleeve_length_type,Tres Cuartos
86_1224240_sleeve_length_type,Tirante Fino
86_1216888_sleeve_length_type,Tres Cuartos
85_1195946_sleeve_length_type,Tres Cuartos
83_1149773_sleeve_length_type,Corta
81_1060933_sleeve_length_type,Corta
83_1132284_sleeve_length_type,Tres Cuartos
82_1096066_sleeve_length_type,Tirante Ancho
83_1122012_sleeve_length_type,Tres Cuartos
85_1184394_sleeve_length_type,Corta
84_1185623_sleeve_length_type,Tirante Fino
84_1148158_sleeve_length_type,Corta
85_1177118_sleeve_length_type,Tres Cuartos
83_1136842_sleeve_length_type,Corta
82_1085980_sleeve_length_type,Corta
82_1120326_sleeve_length_type,Sin Manga
83_1124335_sleeve_length_type,Corta
83_1149056_sleeve_length_type,INVALID
82_1097780_sleeve_length_type,INVALID
82_1084335_sleeve_length_type,INVALID
83_1144939_sleeve_length_type,Tres Cuartos
83_1124183_sleeve_length_type,Corta
84_1167585_sleeve_length_type,Corta
86_1229151_sleeve_length_type,Tres Cuartos
83_1127146_sleeve_length_type,Tres Cuartos
84_1158371_sleeve_length_type,Tres Cuartos
81_1055912_sleeve_length_type,INVALID
83_1124012_sleeve_length_type,INVALID
83_1150564_sleeve_length_type,Larga
85_1194516_sleeve_length_type,INVALID
86_15927951_sleeve_length_type,Tres Cuartos
84_1176796_sleeve_length_type,Corta
82_1087449_sleeve_length_type,Tres Cuartos
83_1127941_sleeve_length_type,Corta
86_1204353_sleeve_length_type,Tirante Fino
82_1089538_sleeve_length_type,Corta
85_1184590_sleeve_length_type,Tres Cuartos
82_1105293_sleeve_length_type,Corta
82_1088851_sleeve_length_type,INVALID
85_1201697_sleeve_length_type,Tirante Ancho
85_1193368_sleeve_length_type,Tres Cuartos
82_1116075_sleeve_length_type,Tirante Fino
82_1103909_sleeve_length_type,Tres Cuartos
86_1208475_sleeve_length_type,INVALID
86_1209878_sleeve_length_type,Tres Cuartos
84_1164035_sleeve_length_type,Corta
85_1225105_sleeve_length_type,Tirante Ancho
85_1179767_sleeve_length_type,INVALID
85_1170024_sleeve_length_type,Tres Cuartos
82_1098330_sleeve_length_type,Tirante Ancho
86_1220582_sleeve_length_type,Tres Cuartos
84_1169099_sleeve_length_type,INVALID
85_1201646_sleeve_length_type,Tirante Fino
86_1211571_sleeve_length_type,Tres Cuartos
86_1210040_sleeve_length_type,Corta
86_1206175_sleeve_length_type,Corta
84_1170000_sleeve_length_type,INVALID
84_1160996_sleeve_length_type,Tirante Fino
82_1097774_sleeve_length_type,Tres Cuartos
83_1126131_sleeve_length_type,Corta
83_1127634_sleeve_length_type,Tres Cuartos
82_1103861_sleeve_length_type,Sin Manga
82_1085912_sleeve_length_type,Tirante Fino
86_1210169_sleeve_length_type,Corta
81_1062412_sleeve_length_type,Tres Cuartos
83_1123220_sleeve_length_type,Tirante Fino
83_1128344_sleeve_length_type,Tres Cuartos
82_1105083_sleeve_length_type,Tres Cuartos
85_1195869_sleeve_length_type,Tres Cuartos
86_1205485_sleeve_length_type,Corta
86_1232398_sleeve_length_type,Corta
85_1194343_sleeve_length_type,Corta
86_1215944_sleeve_length_type,Corta
86_28309006_sleeve_length_type,Corta
85_1191481_sleeve_length_type,Tres Cuartos
81_1079634_sleeve_length_type,Tirante Fino
86_1786088_sleeve_length_type,Larga
83_1116444_sleeve_length_type,Corta
86_1200986_sleeve_length_type,Tres Cuartos
86_1209677_sleeve_length_type,Tres Cuartos
82_1093703_sleeve_length_type,Tirante Ancho
86_1214365_sleeve_length_type,Corta
86_1212062_sleeve_length_type,Tirante Fino
82_1108376_sleeve_length_type,Tres Cuartos
81_1056873_sleeve_length_type,Tres Cuartos
85_1189389_sleeve_length_type,INVALID
85_1186493_sleeve_length_type,Corta
85_1206958_sleeve_length_type,Tirante Fino
83_1152206_sleeve_length_type,INVALID
84_1189480_sleeve_length_type,Tirante Ancho
85_1193106_sleeve_length_type,Larga
81_1094503_sleeve_length_type,Corta
81_1054816_sleeve_length_type,INVALID
81_1062563_sleeve_length_type,INVALID
86_1212500_sleeve_length_type,Tirante Ancho
85_1209128_sleeve_length_type,Sin Manga
83_1138161_sleeve_length_type,Tres Cuartos
84_1170856_sleeve_length_type,Tirante Fino
81_1045118_sleeve_length_type,Corta
85_1191374_sleeve_length_type,Corta
83_1145371_sleeve_length_type,Tirante Fino
83_1114947_sleeve_length_type,Tres Cuartos
85_1193512_sleeve_length_type,Tres Cuartos
83_1135774_sleeve_length_type,Corta
84_1161690_sleeve_length_type,INVALID
82_1096033_sleeve_length_type,Tirante Fino
81_1057843_sleeve_length_type,Corta
81_1058822_sleeve_length_type,Corta
84_1165690_sleeve_length_type,Corta
86_1213013_sleeve_length_type,Tres Cuartos
86_13410850_sleeve_length_type,Tirante Fino
82_1087279_sleeve_length_type,Tres Cuartos
84_1175538_sleeve_length_type,Tirante Ancho
85_1181172_sleeve_length_type,Corta
83_1138366_sleeve_length_type,Corta
83_1143958_sleeve_length_type,Corta
85_1204117_sleeve_length_type,Tres Cuartos
82_1088799_sleeve_length_type,Corta
81_1083696_sleeve_length_type,Tres Cuartos
82_1108668_sleeve_length_type,Sin Manga
84_1168751_sleeve_length_type,INVALID
83_1129787_sleeve_length_type,Corta
86_1220079_sleeve_length_type,INVALID
82_1088627_sleeve_length_type,Tirante Ancho
86_1230941_sleeve_length_type,Tres Cuartos
85_1185572_sleeve_length_type,Tres Cuartos
84_1160181_sleeve_length_type,Tres Cuartos
86_1209876_sleeve_length_type,Tres Cuartos
82_1096728_sleeve_length_type,Tirante Ancho
83_1121670_sleeve_length_type,Corta
84_1162986_sleeve_length_type,Tres Cuartos
86_1215999_sleeve_length_type,Corta
82_1089905_sleeve_length_type,Corta
86_1212581_sleeve_length_type,Corta
85_1216924_sleeve_length_type,INVALID
83_1130666_sleeve_length_type,Tres Cuartos
83_1129236_sleeve_length_type,INVALID
86_1208507_sleeve_length_type,Corta
82_1085940_sleeve_length_type,Corta
86_1208163_sleeve_length_type,Tres Cuartos
86_6806678_sleeve_length_type,Larga
84_1175955_sleeve_length_type,Tres Cuartos
85_1204703_sleeve_length_type,Corta
81_1076424_sleeve_length_type,Tres Cuartos
82_1075768_sleeve_length_type,Corta
84_1168363_sleeve_length_type,Sin Manga
83_1137489_sleeve_length_type,Tres Cuartos
85_1179623_sleeve_length_type,INVALID
83_1132356_sleeve_length_type,Corta
81_1058070_sleeve_length_type,Corta
85_1202099_sleeve_length_type,Corta
82_1089541_sleeve_length_type,Tirante Ancho
86_1214146_sleeve_length_type,Corta
84_1154283_sleeve_length_type,Tres Cuartos
84_1169966_sleeve_length_type,INVALID
86_1220029_sleeve_length_type,Tres Cuartos
86_1205769_sleeve_length_type,Corta
82_1108980_sleeve_length_type,Sin Manga
86_1217575_sleeve_length_type,Corta
85_1193386_sleeve_length_type,Tres Cuartos
84_1166997_sleeve_length_type,Tres Cuartos
85_1203469_sleeve_length_type,Larga
82_1095990_sleeve_length_type,Sin Manga
82_1102138_sleeve_length_type,Tres Cuartos
86_1221873_sleeve_length_type,Tirante Fino
81_1075576_sleeve_length_type,Tirante Ancho
83_1118739_sleeve_length_type,Tres Cuartos
83_1144665_sleeve_length_type,Tres Cuartos
86_1219802_sleeve_length_type,Tres Cuartos
85_1197980_sleeve_length_type,Tres Cuartos
84_1164322_sleeve_length_type,Tres Cuartos
83_1137008_sleeve_length_type,Tres Cuartos
83_1146730_sleeve_length_type,Tres Cuartos
85_1194344_sleeve_length_type,Corta
83_1119493_sleeve_length_type,Corta
82_1082857_sleeve_length_type,Tres Cuartos
84_1164556_sleeve_length_type,Tirante Fino
86_1223370_sleeve_length_type,INVALID
83_1111836_sleeve_length_type,Tres Cuartos
86_1209452_sleeve_length_type,Tres Cuartos
83_1137514_sleeve_length_type,Tres Cuartos
84_1156089_sleeve_length_type,Corta
83_1147844_sleeve_length_type,Corta
82_1097605_sleeve_length_type,Tres Cuartos
84_1168341_sleeve_length_type,Corta
86_1210422_sleeve_length_type,Tirante Fino
84_1165361_sleeve_length_type,Tirante Ancho
83_1132554_sleeve_length_type,Corta
84_1165634_sleeve_length_type,Tres Cuartos
84_1157412_sleeve_length_type,Tirante Fino
82_1107559_sleeve_length_type,INVALID
81_1082204_sleeve_length_type,Tirante Ancho
84_1162012_sleeve_length_type,Sin Manga
86_1207209_sleeve_length_type,INVALID
84_1176203_sleeve_length_type,Tres Cuartos
86_1222088_sleeve_length_type,INVALID
81_1083328_sleeve_length_type,Tres Cuartos
83_1121623_sleeve_length_type,Sin Manga
84_1160075_sleeve_length_type,Tirante Fino
83_1148697_sleeve_length_type,Tres Cuartos
84_1146084_sleeve_length_type,Tres Cuartos
84_1156007_sleeve_length_type,INVALID
86_1210708_sleeve_length_type,Corta
84_1153301_sleeve_length_type,Tres Cuartos
86_1229516_sleeve_length_type,Tirante Fino
82_1100520_sleeve_length_type,INVALID
82_1099555_sleeve_length_type,Tres Cuartos
85_1205872_sleeve_length_type,Corta
86_1226623_sleeve_length_type,Tres Cuartos
82_1089230_sleeve_length_type,Tirante Fino
83_1139429_sleeve_length_type,Tres Cuartos
81_1071345_sleeve_length_type,Corta
83_1124222_sleeve_length_type,Corta
82_1113395_sleeve_length_type,INVALID
83_1130650_sleeve_length_type,Tirante Fino
83_1113818_sleeve_length_type,Corta
86_1210891_sleeve_length_type,Corta
85_1175218_sleeve_length_type,INVALID
85_1205698_sleeve_length_type,Corta
84_1170204_sleeve_length_type,Tres Cuartos
83_1128940_sleeve_length_type,Tirante Ancho
86_1212457_sleeve_length_type,Tres Cuartos
81_1082062_sleeve_length_type,Tres Cuartos
86_1218226_sleeve_length_type,Tres Cuartos
81_1073819_sleeve_length_type,Corta
86_1228824_sleeve_length_type,Tres Cuartos
83_1124219_sleeve_length_type,Tres Cuartos
84_1169754_sleeve_length_type,Corta
81_1079976_sleeve_length_type,Tirante Ancho
86_1222654_sleeve_length_type,Tres Cuartos
81_1070252_sleeve_length_type,Sin Manga
84_1188271_sleeve_length_type,Corta
81_1064669_sleeve_length_type,Tirante Fino
83_1159629_sleeve_length_type,Tirante Ancho
84_1165345_sleeve_length_type,Corta
85_1198749_sleeve_length_type,INVALID
81_1065821_sleeve_length_type,Sin Manga
86_1217689_sleeve_length_type,Tirante Ancho
85_1186611_sleeve_length_type,INVALID
85_1202616_sleeve_length_type,Corta
83_1135672_sleeve_length_type,Tres Cuartos
85_1204246_sleeve_length_type,Corta
82_1094162_sleeve_length_type,Corta
84_1166897_sleeve_length_type,Tres Cuartos
86_1227628_sleeve_length_type,Tres Cuartos
86_1211611_sleeve_length_type,Corta
81_1080754_sleeve_length_type,Tres Cuartos
86_1210262_sleeve_length_type,INVALID
86_1203818_sleeve_length_type,Tres Cuartos
83_1126974_sleeve_length_type,Tirante Ancho
85_1179375_sleeve_length_type,Tres Cuartos
81_1065225_sleeve_length_type,Corta
83_1145860_sleeve_length_type,INVALID
83_1138466_sleeve_length_type,Larga
86_1219152_sleeve_length_type,Corta
84_1148055_sleeve_length_type,Tres Cuartos
83_1133981_sleeve_length_type,Tres Cuartos
83_1135418_sleeve_length_type,INVALID
85_1193443_sleeve_length_type,Corta
82_1102625_sleeve_length_type,INVALID
86_1221755_sleeve_length_type,INVALID
83_1117781_sleeve_length_type,Tres Cuartos
84_1173652_sleeve_length_type,Larga
85_1204178_sleeve_length_type,Tres Cuartos
85_1190105_sleeve_length_type,Tres Cuartos
85_1184041_sleeve_length_type,Tres Cuartos
82_1110024_sleeve_length_type,INVALID
86_1224794_sleeve_length_type,Tirante Ancho
83_1125538_sleeve_length_type,INVALID
84_1171671_sleeve_length_type,Larga
84_1166150_sleeve_length_type,Tirante Ancho
83_1114155_sleeve_length_type,Corta
84_1185093_sleeve_length_type,Tres Cuartos
81_1052174_sleeve_length_type,Tres Cuartos
85_1185680_sleeve_length_type,Corta
82_1104373_sleeve_length_type,Corta
81_1061733_sleeve_length_type,INVALID
85_1172652_sleeve_length_type,Tirante Fino
81_1057923_sleeve_length_type,Tres Cuartos
82_1085145_sleeve_length_type,Tres Cuartos
83_1138272_sleeve_length_type,Tres Cuartos
84_1164349_sleeve_length_type,Tirante Fino
85_1205491_sleeve_length_type,Sin Manga
82_1084926_sleeve_length_type,Corta
83_1117109_sleeve_length_type,INVALID
84_1177657_sleeve_length_type,Tres Cuartos
84_1163645_sleeve_length_type,Corta
82_1118403_sleeve_length_type,Corta
83_1146750_sleeve_length_type,Corta
81_1072138_sleeve_length_type,Tres Cuartos
85_1182990_sleeve_length_type,Sin Manga
86_7506778_sleeve_length_type,Sin Manga
86_1227208_sleeve_length_type,Sin Manga
84_1173600_sleeve_length_type,INVALID
85_1184403_sleeve_length_type,Corta
81_1072081_sleeve_length_type,Corta
85_1174798_sleeve_length_type,Tres Cuartos
86_1213053_sleeve_length_type,Tres Cuartos
81_1076085_sleeve_length_type,INVALID
81_1060875_sleeve_length_type,Larga
83_1148494_sleeve_length_type,Tirante Fino
85_1180857_sleeve_length_type,Tres Cuartos
84_1166727_sleeve_length_type,Sin Manga
85_1197973_sleeve_length_type,INVALID
85_1181173_sleeve_length_type,Tirante Fino
85_1225513_sleeve_length_type,Corta
83_1130948_sleeve_length_type,Larga
81_1053940_sleeve_length_type,Tres Cuartos
85_1198051_sleeve_length_type,Tirante Ancho
83_1126562_sleeve_length_type,Corta
85_1188557_sleeve_length_type,Tres Cuartos
81_1069974_sleeve_length_type,Corta
